Time,OperationType,BarCode,CashierName,LineItem,Department,Category,CardholderName,RegisterName,StoreNumber,TransactionNumber,CustomerCode,Cost,Price,Quantity,Modifiers,Subtotal,Discounts,NetTotal,Tax,TotalDue
2017-01-28T19:41:00Z,SALE,*,Karen Castro,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,COR STORES,RT151,AZ23501258,00S3D6Z61790,CWM11331L8O,0.11,15.87,1,0.01,15.879999999999999,-0.03,15.909999999999998,1.25,17.159999999999997
2017-01-28T19:41:00Z,SALE,*,Karen Castro,Salmon and Wheat Bran Salad,Salad,general,COR STORES,RT151,AZ23501633,00S3D6Z61790,CWM11331L8O,0.11,18.43,1,0.01,18.44,-0.03,18.470000000000002,1.45,19.92
2017-01-28T19:41:00Z,SALE,*,Karen Castro,Yogurt,Sides,Yogurt,COR STORES,RT151,AZ23501596,00S3D6Z61790,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-01-28T19:41:00Z,SALE,*,Karen Castro,Yogurt,Sides,Yogurt,COR STORES,RT151,AZ23501596,00S3D6Z61790,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-01-28T19:37:00Z,SALE,*,Karen Castro,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,GURDIT BRADMON,RT151,AZ23501305,00YGZEN39398,CWM11331L8O,0.11,14.23,1,0.01,14.24,-0.03,14.27,1.12,15.39
2017-01-28T19:37:00Z,SALE,*,Karen Castro,Fountain Drink,Beverage,Fountain,GURDIT BRADMON,RT151,AZ23501289,00YGZEN39398,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-01-28T19:37:00Z,SALE,*,Karen Castro,Chutney,Sides,Chutney,GURDIT BRADMON,RT151,AZ23501381,00YGZEN39398,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-01-28T19:37:00Z,SALE,*,Karen Castro,Beef and Squash Kabob,Kabobs,Beef,GURDIT BRADMON,RT151,AZ23501367,00YGZEN39398,CWM11331L8O,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-01-28T19:21:00Z,SALE,*,Karen Castro,Chicken and Onion Kabob,Kabobs,Chicken,AFRICA SHILLINGER,RT151,AZ23501336,000JXS280804,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-01-28T19:21:00Z,SALE,*,Karen Castro,Chicken and Onion Kabob,Kabobs,Chicken,AFRICA SHILLINGER,RT151,AZ23501336,000JXS280804,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-01-28T19:19:00Z,SALE,*,Karen Castro,Beef and Squash Kabob,Kabobs,Beef,EHRIN DAGNER,RT151,AZ23501367,00NTJNI153477,CWM11331L8O,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-01-28T19:18:00Z,SALE,*,Karen Castro,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,WELDEN VERNOLA,RT151,AZ23501305,00J8UUO182661,CWM11331L8O,0.11,NaN,1,0.01,27.39,-0.03,27.42,2.15,29.57
2017-01-28T19:18:00Z,SALE,*,Karen Castro,Beef and Broccoli,Entrees,Beef and Broccoli,WELDEN VERNOLA,RT151,AZ23501319,00J8UUO182661,CWM11331L8O,0.11,12.25,1,0.01,12.26,-0.03,12.29,0.97,13.26
2017-01-28T19:18:00Z,SALE,*,Karen Castro,Fountain Drink,Beverage,Fountain,WELDEN VERNOLA,RT151,AZ23501289,00J8UUO182661,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-01-28T19:18:00Z,SALE,*,Karen Castro,Yogurt,Sides,Yogurt,WELDEN VERNOLA,RT151,AZ23501596,00J8UUO182661,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-01-28T19:18:00Z,SALE,*,Karen Castro,Glass Mug,Beverage,Glass Bottle,WELDEN VERNOLA,RT151,AZ23501411,00J8UUO182661,CWM11331L8O,0.11,3.73,2,0.01,7.47,-0.03,7.5,0.6,8.1
2017-01-28T19:15:00Z,SALE,*,Karen Castro,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,TINKER MUCHORTOW,RT151,AZ23501305,00ISRU8105890,CWM11331L8O,0.11,14.68,1,0.01,14.69,-0.03,14.719999999999999,1.16,15.879999999999999
2017-01-28T19:15:00Z,SALE,*,Karen Castro,Beef and Broccoli,Entrees,Beef and Broccoli,TINKER MUCHORTOW,RT151,AZ23501319,00ISRU8105890,CWM11331L8O,0.11,12.02,1,0.01,12.03,-0.03,12.059999999999999,0.95,13.009999999999998
2017-01-28T19:15:00Z,SALE,*,Karen Castro,Yogurt,Sides,Yogurt,TINKER MUCHORTOW,RT151,AZ23501596,00ISRU8105890,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-01-28T19:15:00Z,SALE,*,Karen Castro,Rice,Sides,Rice,TINKER MUCHORTOW,RT151,AZ23501404,00ISRU8105890,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-01-28T19:12:00Z,SALE,*,Karen Castro,Beef and Squash Kabob,Kabobs,Beef,OLANDER INTERIANO,RT151,AZ23501367,00HCHPP106110,CWM11331L8O,0.11,12.02,2,2.36,26.4,-0.03,26.43,2.09,28.52
2017-01-28T19:12:00Z,SALE,*,Karen Castro,Beef and Squash Kabob,Kabobs,Beef,OLANDER INTERIANO,RT151,AZ23501367,00HCHPP106110,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-01-28T19:12:00Z,SALE,*,Karen Castro,Beef and Squash Kabob,Kabobs,Beef,OLANDER INTERIANO,RT151,AZ23501367,00HCHPP106110,CWM11331L8O,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-01-28T19:09:00Z,SALE,*,Karen Castro,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,NIRIYAH ELLENBERG,RT151,AZ23501258,00BD2YP145644,C5C10723032,0.11,22.35,1,0.01,22.360000000000003,-0.03,22.390000000000004,1.75,24.140000000000004
2017-01-28T19:09:00Z,SALE,*,Karen Castro,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NIRIYAH ELLENBERG,RT151,AZ23501305,00BD2YP145644,C5C10723032,0.11,14.68,1,0.01,14.69,-0.03,14.719999999999999,1.16,15.879999999999999
2017-01-28T19:09:00Z,SALE,*,Karen Castro,Chutney,Sides,Chutney,NIRIYAH ELLENBERG,RT151,AZ23501381,00BD2YP145644,C5C10723032,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-01-28T19:09:00Z,SALE,*,Karen Castro,Soya and Basil Salad,Salad,general,NIRIYAH ELLENBERG,RT151,AZ23501657,00BD2YP145644,C5C10723032,0.11,15.04,1,0.6,15.639999999999999,-0.03,15.669999999999998,1.22,16.889999999999997
2017-01-28T19:09:00Z,SALE,*,Karen Castro,Beef and Broccoli Stir Fry,general,general,NIRIYAH ELLENBERG,RT151,AZ23501640,00BD2YP145644,C5C10723032,0.11,15.04,1,0.6,15.639999999999999,-0.03,15.669999999999998,1.22,16.889999999999997
2017-01-28T19:09:00Z,SALE,*,Karen Castro,Soya and Basil Salad,Salad,general,NIRIYAH ELLENBERG,RT151,AZ23501657,00BD2YP145644,C5C10723032,0.11,15.04,1,0.6,15.639999999999999,-0.03,15.669999999999998,1.22,16.889999999999997
2017-01-28T19:06:00Z,SALE,*,Karen Castro,Roll,Sides,Roll,KHAILYN BILLUE,RT151,AZ23501435,000JPA999493,CWM11331L8O,0.13,0.75,2,0.01,1.51,-0.03,1.54,0.12,1.6600000000000001
2017-01-28T19:05:00Z,SALE,*,Karen Castro,Yogurt,Sides,Yogurt,MAXEL HUDALLA,RT151,AZ23501596,00F5DDO81822,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-01-28T19:05:00Z,SALE,*,Karen Castro,Lamb Chops,Entrees,Lamb Chops,MAXEL HUDALLA,RT151,AZ23501251,00F5DDO81822,CWM11331L8O,0.11,8.91,1,0.01,8.92,-0.03,8.95,0.7,9.649999999999999
2017-01-28T19:05:00Z,SALE,*,Karen Castro,Salmon and Wheat Bran Salad,Salad,general,MAXEL HUDALLA,RT151,AZ23501633,00F5DDO81822,CWM11331L8O,0.11,18.43,1,0.01,18.44,-0.03,18.470000000000002,1.45,19.92
2017-01-28T19:02:00Z,SALE,*,Karen Castro,Chicken and Onion Kabob,Kabobs,Chicken,NASHYIA GRANDEL,RT151,AZ23501336,00MPY71112651,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-01-28T19:02:00Z,SALE,*,Karen Castro,Chicken and Onion Kabob,Kabobs,Chicken,NASHYIA GRANDEL,RT151,AZ23501336,00MPY71112651,CWM11331L8O,0.11,14.68,1,3.2,17.88,-0.03,17.91,1.4,19.31
2017-01-28T18:58:00Z,SALE,*,Diana Miller,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,TENARA STRUZZI,RT151,AZ23501258,00NV1PA149189,CWM11331L8O,0.11,NaN,1,0.01,27.55,-0.03,27.580000000000002,2.17,29.75
2017-01-28T18:54:00Z,SALE,*,Stephanie Raven,Beef and Squash Kabob,Kabobs,Beef,KHAILYN BILLUE,RT149,AZ23501367,00II5IS123750,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-01-28T18:54:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,KHAILYN BILLUE,RT149,AZ23501305,00II5IS123750,CWM11331L8O,0.11,15.18,1,0.01,15.19,-0.03,15.219999999999999,1.2,16.419999999999998
2017-01-28T18:53:00Z,SALE,*,Stephanie Raven,Roll,Sides,Roll,WYNDY SWOLLEY,RT149,AZ23501435,00IPV4996535,CWM11331L8O,0.13,0.75,12,0.01,9.01,-0.03,9.04,0.72,9.76
2017-01-28T18:52:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,WYNDY SWOLLEY,RT149,AZ23501305,00SBH7790663,C7410722BAL,0.11,15.18,1,0.01,15.19,-0.03,15.219999999999999,1.2,16.419999999999998
2017-01-28T18:52:00Z,SALE,*,Stephanie Raven,Lamb Chops,Entrees,Lamb Chops,WYNDY SWOLLEY,RT149,AZ23501251,00SBH7790663,C7410722BAL,0.11,NaN,1,0.01,26.790000000000003,-0.03,26.820000000000004,2.11,28.930000000000003
2017-01-28T18:52:00Z,SALE,*,Stephanie Raven,Coconut Sauce Pint,general,general,WYNDY SWOLLEY,RT149,AZ23502084,00SBH7790663,C7410722BAL,4.88,7.59,1,0.01,7.6,-0.03,7.63,0.6,8.23
2017-01-28T18:52:00Z,SALE,*,Stephanie Raven,Rice,Sides,Rice,WYNDY SWOLLEY,RT149,AZ23501404,00SBH7790663,C7410722BAL,0.11,2.88,1,2.36,5.24,-0.03,5.2700000000000005,0.41,5.680000000000001
2017-01-28T18:49:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Salad,general,MINDA FAIRE,RT149,AZ23501633,00XZI3B41206,CWM11331L8O,0.11,18.43,1,0.6,19.03,-0.03,19.060000000000002,1.5,20.560000000000002
2017-01-28T18:49:00Z,SALE,*,Stephanie Raven,Chicken and Onion Kabob,Kabobs,Chicken,MINDA FAIRE,RT149,AZ23501336,00XZI3B41206,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-01-28T18:47:00Z,SALE,*,Stephanie Raven,Fountain Drink,Beverage,Fountain,CLAUDIA POSTLETHWAIT,RT149,AZ23501289,00YT97J164345,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-01-28T18:47:00Z,SALE,*,Stephanie Raven,Beef and Squash Kabob,Kabobs,Beef,CLAUDIA POSTLETHWAIT,RT149,AZ23501367,00YT97J164345,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-01-28T18:47:00Z,SALE,*,Stephanie Raven,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,CLAUDIA POSTLETHWAIT,RT149,AZ23501258,00YT97J164345,CWM11331L8O,0.11,19.72,1,0.01,19.73,-0.03,19.76,1.55,21.310000000000002
2017-01-28T18:43:00Z,SALE,*,Stephanie Raven,Chicken and Onion Kabob,Kabobs,Chicken,PALASH HAVNEN,RT149,AZ23501336,000JL0O86834,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-01-28T18:43:00Z,SALE,*,Stephanie Raven,Chicken and Onion Kabob,Kabobs,Chicken,PALASH HAVNEN,RT149,AZ23501336,000JL0O86834,CWM11331L8O,0.11,14.68,1,0.01,14.69,-0.03,14.719999999999999,1.16,15.879999999999999
2017-01-28T18:41:00Z,SALE,*,Stephanie Raven,Chicken and Onion Kabob,Kabobs,Chicken,ELRIC GONZALIZ,RT149,AZ23501336,00T8HQC162329,C3M10721QBG,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-01-28T18:39:00Z,SALE,*,Stephanie Raven,Fountain Drink,Beverage,Fountain,HANIFAH LADERER,RT149,AZ23501289,005PD8X56471,CNJ6039IN9,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-01-28T18:39:00Z,SALE,*,Stephanie Raven,Naan,Sides,Naan,HANIFAH LADERER,RT149,AZ23501388,005PD8X56471,CNJ6039IN9,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-01-28T18:39:00Z,SALE,*,Stephanie Raven,Lamb Chops,Entrees,Lamb Chops,HANIFAH LADERER,RT149,AZ23501251,005PD8X56471,CNJ6039IN9,0.11,13.4,1,0.01,13.41,-0.03,13.44,1.05,14.49
2017-01-28T18:39:00Z,SALE,*,Stephanie Raven,Lamb Chops,Entrees,Lamb Chops,HANIFAH LADERER,RT149,AZ23501251,005PD8X56471,CNJ6039IN9,0.11,15.09,1,0.01,15.1,-0.03,15.129999999999999,1.19,16.32
2017-01-28T18:37:00Z,SALE,*,Stephanie Raven,Fountain Drink,Beverage,Fountain,WARRAN MARKHAM,RT149,AZ23501289,00XYPP8162655,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-01-28T18:37:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Salad,general,WARRAN MARKHAM,RT149,AZ23501633,00XYPP8162655,CWM11331L8O,0.11,18.43,1,0.01,18.44,-0.03,18.470000000000002,1.45,19.92
2017-01-28T18:37:00Z,SALE,*,Stephanie Raven,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,WARRAN MARKHAM,RT149,AZ23501258,00XYPP8162655,CWM11331L8O,0.11,16.39,1,0.01,16.400000000000002,-0.03,16.430000000000003,1.29,17.720000000000002
2017-01-28T18:35:00Z,SALE,*,Stephanie Raven,Chicken and Onion Kabob,Kabobs,Chicken,NA,RT149,AZ23501336,00D7WTO160466,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-01-28T18:33:00Z,SALE,*,Stephanie Raven,Chicken and Onion Kabob,Kabobs,Chicken,NA,RT149,AZ23501336,00C574J174173,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-01-28T18:32:00Z,SALE,*,Stephanie Raven,Yogurt,Sides,Yogurt,NA,RT149,AZ23501596,00HAH5K187533,CWM11331L8O,0.11,4.5,1,0.01,4.51,-0.03,4.54,0.35,4.89
2017-01-28T18:32:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Salad,general,NA,RT149,AZ23501633,00HAH5K187533,CWM11331L8O,0.11,18.43,1,0.01,18.44,-0.03,18.470000000000002,1.45,19.92
2017-01-28T18:31:00Z,SALE,*,Stephanie Raven,Fountain Drink,Beverage,Fountain,NA,RT149,AZ23501289,00Q0FX975521,CWM11331L8O,0.11,2.88,2,0.01,5.77,-0.03,5.8,0.47,6.27
2017-01-28T18:31:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT149,AZ23501305,00Q0FX975521,CWM11331L8O,0.11,16.19,1,0.01,16.200000000000003,-0.03,16.230000000000004,1.27,17.500000000000004
2017-01-28T18:31:00Z,SALE,*,Stephanie Raven,Chutney,Sides,Chutney,NA,RT149,AZ23501381,00Q0FX975521,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-01-28T18:31:00Z,SALE,*,Stephanie Raven,Rice,Sides,Rice,NA,RT149,AZ23501404,00Q0FX975521,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-01-28T18:31:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT149,AZ23501305,00Q0FX975521,CWM11331L8O,0.11,16.92,1,0.01,16.930000000000003,-0.03,16.960000000000004,1.33,18.290000000000006
2017-01-28T18:28:00Z,SALE,*,Stephanie Raven,Chicken and Onion Kabob,Kabobs,Chicken,NA,RT149,AZ23501336,00L1B2I155405,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-01-28T18:28:00Z,SALE,*,Stephanie Raven,Beef and Squash Kabob,Kabobs,Beef,NA,RT149,AZ23501367,00L1B2I155405,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-01-28T18:28:00Z,SALE,*,Stephanie Raven,Chicken and Onion Kabob,Kabobs,Chicken,NA,RT149,AZ23501336,00L1B2I155405,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-01-28T18:25:00Z,SALE,*,Stephanie Raven,Lamb Chops,Entrees,Lamb Chops,NA,RT149,AZ23501251,006PDPR186881,CWM11331L8O,0.11,14.02,1,0.01,14.03,-0.03,14.059999999999999,1.1,15.159999999999998
2017-01-28T18:25:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT149,AZ23501305,006PDPR186881,CWM11331L8O,0.11,15.18,1,0.01,15.19,-0.03,15.219999999999999,1.2,16.419999999999998
2017-01-28T18:24:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT149,AZ23501305,00O91BV74035,CWM11331L8O,0.11,NaN,1,0.01,29.1,-0.03,29.130000000000003,2.29,31.42
2017-01-28T18:24:00Z,SALE,*,Stephanie Raven,Chutney,Sides,Chutney,NA,RT149,AZ23501381,00O91BV74035,CWM11331L8O,0.11,2.88,1,0.01,2.8899999999999997,-0.03,2.9199999999999995,0.23,3.1499999999999995
2017-01-28T18:24:00Z,SALE,*,Stephanie Raven,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,NA,RT149,AZ23501258,00O91BV74035,CWM11331L8O,0.11,17.58,1,0.01,17.59,-0.03,17.62,1.38,19
2017-01-28T18:23:00Z,SALE,*,Diana Miller,Beef and Broccoli,Entrees,Beef and Broccoli,JANNE VAILLANCOURT,RT151,AZ23501319,00ZAGJ866290,CWM11331L8O,0.11,12.02,8,0.01,96.17,-0.03,96.2,7.59,103.79
2017-01-28T18:22:00Z,SALE,*,Stephanie Raven,Beef and Squash Kabob,Kabobs,Beef,NA,RT149,AZ23501367,006RWYL50490,CWM11331L8O,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-01-28T18:21:00Z,SALE,*,Diana Miller,Glass Mug,Beverage,Glass Bottle,AKIM IPSEN,RT151,AZ23501411,008147S62997,CWM11331L8O,0.11,3.73,2,0.01,7.47,-0.03,7.5,0.6,8.1
2017-01-28T18:21:00Z,SALE,*,Stephanie Raven,Beef and Squash Kabob,Kabobs,Beef,NA,RT149,AZ23501367,00AJS8833031,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-01-28T18:20:00Z,SALE,*,Diana Miller,Beef and Squash Kabob,Kabobs,Beef,ZYHIER PERINE,RT151,AZ23501367,001CMF1122538,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-01-28T18:19:00Z,SALE,*,Stephanie Raven,Beef and Broccoli Stir Fry,general,general,NA,RT149,AZ23501640,00H7C6L145785,CWM11331L8O,0.11,15.04,1,0.6,15.639999999999999,-0.03,15.669999999999998,1.22,16.889999999999997
2017-01-28T18:18:00Z,SALE,*,Diana Miller,Chicken and Onion Kabob,Kabobs,Chicken,MONSERAT CARNS,RT151,AZ23501336,00WRUW741655,CWM11331L8O,0.11,14.68,1,2.36,17.04,-0.03,17.07,1.34,18.41
2017-01-28T18:18:00Z,SALE,*,Stephanie Raven,Lamb and Veggie Kabob,Kabobs,Lamb,NA,RT149,AZ23501350,003BZMK41269,CWM11331L8O,0.11,13.38,1,1.08,14.46,-0.03,14.49,1.13,15.620000000000001
2017-01-28T18:16:00Z,SALE,*,Stephanie Raven,Beef and Broccoli Stir Fry,general,general,HENDRIK KLITZING,RT149,AZ23501640,00BSTL7171607,CWM11331L8O,0.11,15.04,1,0.6,15.639999999999999,-0.03,15.669999999999998,1.22,16.889999999999997
2017-01-28T18:16:00Z,SALE,*,Stephanie Raven,Coconut and Beef Vindaloo,general,general,HENDRIK KLITZING,RT149,AZ23501708,00BSTL7171607,CWM11331L8O,0.11,5.94,1,0.01,5.95,-0.03,5.98,0.46,6.44
2017-01-28T18:14:00Z,SALE,*,Stephanie Raven,Yogurt,Sides,Yogurt,ALEIZA SCRABECK,RT149,AZ23501596,00S1TRD106602,CWM11331L8O,0.11,4.5,1,2.36,6.859999999999999,-0.03,6.89,0.54,7.43
2017-01-28T18:14:00Z,SALE,*,Stephanie Raven,Beef and Broccoli Stir Fry,general,general,ALEIZA SCRABECK,RT149,AZ23501640,00S1TRD106602,CWM11331L8O,0.11,15.04,1,0.01,15.049999999999999,-0.03,15.079999999999998,1.18,16.259999999999998
2017-01-28T18:12:00Z,SALE,*,Stephanie Raven,Beef and Broccoli Stir Fry,general,general,SHAMISE WOJCIECHOWSKI,RT149,AZ23501640,00QCZTQ150625,CWM11331L8O,0.11,15.04,1,0.01,15.049999999999999,-0.03,15.079999999999998,1.18,16.259999999999998
2017-01-28T18:12:00Z,SALE,*,Stephanie Raven,Chicken and Onion Kabob,Kabobs,Chicken,SHAMISE WOJCIECHOWSKI,RT149,AZ23501336,00QCZTQ150625,CWM11331L8O,0.11,14.68,1,1.08,15.76,-0.03,15.79,1.23,17.02
2017-01-28T18:10:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,NA,RT149,AZ23501305,004J46592784,CWM11331L8O,0.11,NaN,1,0.01,25.71,-0.03,25.740000000000002,2.02,27.76
2017-01-28T18:10:00Z,SALE,*,Diana Miller,Beef and Squash Kabob,Kabobs,Beef,BRETON HOOKE,RT151,AZ23501367,00R0999153203,CWM11331L8O,0.11,12.02,1,2.36,14.379999999999999,-0.03,14.409999999999998,1.13,15.54
2017-01-28T18:10:00Z,SALE,*,Diana Miller,Beef and Squash Kabob,Kabobs,Beef,BRETON HOOKE,RT151,AZ23501367,00R0999153203,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-01-28T18:09:00Z,SALE,*,Stephanie Raven,Beef and Apple Burgers,Entrees,Beef and Apple Burgers,IMONIE MENDE,RT149,AZ23501258,00H66Q589344,CTW10720SUO,0.11,15.19,1,0.01,15.2,-0.03,15.229999999999999,1.2,16.43
2017-01-28T18:09:00Z,SALE,*,Stephanie Raven,Fountain Drink,Beverage,Fountain,IMONIE MENDE,RT149,AZ23501289,00H66Q589344,CTW10720SUO,0.11,2.88,2,0.01,5.77,-0.03,5.8,0.47,6.27
2017-01-28T18:09:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,IMONIE MENDE,RT149,AZ23501305,00H66Q589344,CTW10720SUO,0.11,15.46,1,0.01,15.47,-0.03,15.5,1.22,16.72
2017-01-28T18:09:00Z,SALE,*,Stephanie Raven,Beef and Broccoli,Entrees,Beef and Broccoli,IMONIE MENDE,RT149,AZ23501319,00H66Q589344,CTW10720SUO,0.11,6.78,1,0.01,6.79,-0.03,6.82,0.54,7.36
2017-01-28T18:09:00Z,SALE,*,Stephanie Raven,Chips,Sides,Chips,IMONIE MENDE,RT149,AZ23501282,00H66Q589344,CTW10720SUO,0.11,2.32,1,0.01,2.3299999999999996,-0.03,2.3599999999999994,0.19,2.5499999999999994
2017-01-28T18:05:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Salad,general,ANGELI LASSAN,RT149,AZ23501633,00WSO6R164976,CWM11331L8O,0.11,18.43,1,0.01,18.44,-0.03,18.470000000000002,1.45,19.92
2017-01-28T18:05:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Salad,general,ANGELI LASSAN,RT149,AZ23501633,00WSO6R164976,CWM11331L8O,0.11,18.43,1,0.6,19.03,-0.03,19.060000000000002,1.5,20.560000000000002
2017-01-28T18:00:00Z,SALE,*,Stephanie Raven,Beef and Squash Kabob,Kabobs,Beef,NA,RT149,AZ23501367,008Y8VY104912,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-01-28T18:00:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,EBBIN PATRON,RT149,AZ23501305,00WMLIV186022,CZE10719XYQ,0.11,15.87,1,0.01,15.879999999999999,-0.03,15.909999999999998,1.25,17.159999999999997
2017-01-28T18:00:00Z,SALE,*,Stephanie Raven,Beef and Squash Kabob,Kabobs,Beef,EBBIN PATRON,RT149,AZ23501367,00WMLIV186022,CZE10719XYQ,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-01-28T17:58:00Z,SALE,*,Stephanie Raven,Beef and Squash Kabob,Kabobs,Beef,TAYNA PRECHTEL,RT149,AZ23501367,0086UPO116424,CWM11331L8O,0.11,12.02,1,1.08,13.1,-0.03,13.129999999999999,1.04,14.169999999999998
2017-01-28T17:57:00Z,SALE,*,Stephanie Raven,Salmon and Wheat Bran Salad,Entrees,Salmon and Wheat Bran Salad,ANTONNY DAKIN,RT149,AZ23501305,006SL9Y182886,CWM11331L8O,0.11,14.72,1,0.01,14.73,-0.03,14.76,1.16,15.92
2017-01-28T17:51:00Z,SALE,*,Diana Miller,Roll,Sides,Roll,NA,RT151,AZ23501435,00291GA135869,CWM11331L8O,0.13,0.75,4,0.01,3.01,-0.03,3.0399999999999996,0.24,3.2799999999999994
